Ebulk,Edarcy,Eshear,Etotal,b,k,α,ζ,ηs,κd,φ
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4402423985048899,3.0220849100072037e10,1.0007063654663008e10,6.26657144863117e10,0.3311311214825911
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4415298052631693,4.2182859840480795e9,1.429341554618598e9,6.2377791681878716e10,0.33884415613920277
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.44281425106807015,6.62120726601135e8,2.2958165536101937e8,6.209119176256711e10,0.34673685045253166
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4440957427295965,1.1620777910125399e8,4.123207595822261e7,6.180590865027179e10,0.3548133892335757
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.44537428704208926,2.2678195608115412e7,8.233955147090401e6,6.152193629481416e10,0.3630780547701014
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4466498907842633,4.896260023853918e6,1.8191330896818922e6,6.123926867381354e10,0.3715352290971724
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.44792256071924264,1.164639942931525e6,442783.75683394936,6.095789979255967e10,0.38018939632056126
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4491923035945966,304319.0337128284,118393.84259532666,6.06778236838854e10,0.3890451449942805
NaN,NaN,NaN,0.0,0.1,1.0e-6,0.4504591261423755,87245.51371669307,34733.064609239016,6.039903440804032e10,0.3981071705534973
848014.2859127842,2.3146575162234265e11,6.163029036639672e9,0.0,0.01,1.0e-6,0.0,9.726434060280848e21,9.726434060280848e18,2.0e11,0.001
865745.256028745,2.3262180571462085e11,6.166568121344939e9,0.0,0.01,1.0e-6,0.00023023200184335568,9.499339340762973e21,9.720607378699622e18,1.9990791780061758e11,0.0010232929922807535
883918.0120346895,2.3380027215735922e11,6.170196369322674e9,0.0,0.01,1.0e-6,0.0004604109969121861,9.27741724474411e21,9.714648449151277e18,1.9981587799689233e11,0.0010471285480508996
902539.2672476553,2.350021001968906e11,6.173915942092013e9,0.0,0.01,1.0e-6,0.0006905369974100628,9.060550104272519e21,9.708554352800608e18,1.9972388056930493e11,0.001071519305237606
921616.0364668794,2.3622817352438544e11,6.177729059696783e9,0.0,0.01,1.0e-6,0.0009206100155382257,8.848622931511397e21,9.70232211029484e18,1.9963192549834485e11,0.0010964781961431851
941155.6380322275,2.3747930826228894e11,6.18163800209023e9,0.0,0.01,1.0e-6,0.0011506300634948063,8.641523357766845e21,9.695948680695865e18,1.9954001276451068e11,0.001122018454301963
961165.6974005005,2.387562507517871e11,6.18564511057407e9,0.0,0.01,1.0e-6,0.0013805971534753825,8.439141573903981e21,9.68943096040276e18,1.9944814234830988e11,0.0011481536214968829
981654.1522250719,2.4005967517374524e11,6.189752789291868e9,0.0,0.01,1.0e-6,0.0016105112976724234,8.241370272120339e21,9.682765782065508e18,1.99356314230259e11,0.001174897554939529
1.002629258929918e6,2.4139018103707162e11,6.193963506778489e9,0.0,0.01,1.0e-6,0.0018403725082757338,8.048104589044894e21,9.675949913489867e18,1.9926452839088354e11,0.001202264434617413
1.024099600772763e6,2.427482905700634e11,6.198279797566005e9,0.0,0.01,1.0e-6,0.002070180797472454,7.85924205013356e21,9.668980056534794e18,1.9917278481071786e11,0.0012302687708123812
1.0460740973952306e6,2.4413444605190933e11,6.20270426384843e9,0.0,0.01,1.0e-6,0.0022999361774467264,7.674682515330168e21,9.661852846001529e18,1.990810834703054e11,0.0012589254117941675
1.0685620158588234e6,2.4554900712312424e11,6.207239577205701e9,0.0,0.01,1.0e-6,0.002529638660379807,7.494328125965933e21,9.654564848516856e18,1.989894243501985e11,0.0012882495516931337
1.091572983166458e6,2.469922481151941e11,6.211888480389894e9,0.0,0.01,1.0e-6,0.0027592882584505096,7.318083252867537e21,9.647112561409425e18,1.9889780743095844e11,0.0013182567385564075
1.1151170002679755e6,2.484643554410799e11,6.216653789174941e9,0.0,0.01,1.0e-6,0.002988884983834539,7.14585444564754e21,9.639492411581086e18,1.988062326931555e11,0.0013489628825916532
1.1392044575465042e6,2.499654250893707e11,6.22153839427249e9,0.0,0.01,1.0e-6,0.003218428848704824,6.977550383149457e21,9.631700754373343e18,1.9871470011736893e11,0.0013803842646028853
1.1638461517795885e6,2.51495460265775e11,6.226545263316533e9,0.0,0.01,1.0e-6,0.00344791986523163,6.81308182502168e21,9.623733872430035e18,1.9862320968418677e11,0.001412537544622754
1.189053304565275e6,2.5305436922617447e11,6.231677442919121e9,0.0,0.01,1.0e-6,0.003677358045582335,6.652361564394328e21,9.615587974557161e18,1.9853176137420615e11,0.001445439770745928
1.2148375821988236e6,2.546419633456277e11,6.236938060800881e9,0.0,0.01,1.0e-6,0.00390674340192132,6.495304381633934e21,9.607259194580462e18,1.9844035516803314e11,0.0014791083881682072
1.2412111169804903e6,2.5625795546741452e11,6.242330327998948e9,0.0,0.01,1.0e-6,0.004136075946410633,6.341826999151418e21,9.598743590202075e18,1.9834899104628265e11,0.0015135612484362087
1.268186529928931e6,2.5790195857541733e11,6.247857541156144e9,0.0,0.01,1.0e-6,0.004365355691209216,6.191848037239615e21,9.590037141857343e18,1.9825766898957846e11,0.0015488166189124811
1.2957769548687101e6,2.5957348483177747e11,6.253523084895119e9,0.0,0.01,1.0e-6,0.004594582648473011,6.045287970916569e21,9.581135751572732e18,1.9816638897855353e11,0.001584893192461114
1.323996063853703e6,2.6127194501984656e11,6.259330434281469e9,0.0,0.01,1.0e-6,0.00482375683035563,5.90206908775188e21,9.572035241826007e18,1.9807515099384943e11,0.00162181009735893
1.3528580938816774e6,2.629966484298845e11,6.265283157379972e9,0.0,0.01,1.0e-6,0.005052878249007575,5.762115446653793e21,9.562731354410371e18,1.9798395501611682e11,0.0016595869074375613
1.3823778748487427e6,2.6474680322179785e11,6.271384917908597e9,0.0,0.01,1.0e-6,0.005281946916576685,5.625352837594965e21,9.55321974930331e18,1.9789280102601523e11,0.0016982436524617442
1.4125708586860881e6,2.6652151729536856e11,6.277639477994836e9,0.0,0.01,1.0e-6,0.005510962845207912,5.491708742255742e21,9.543496003542223e18,1.9780168900421307e11,0.0017378008287493763
1.443453149615557e6,2.6831979969401212e11,6.284050701039467e9,0.0,0.01,1.0e-6,0.00573992604704332,5.361112295563958e21,9.53355561010789e18,1.9771061893138776e11,0.0017782794100389228
1.4750415354555387e6,2.70140562563043e11,6.290622554692842e9,0.0,0.01,1.0e-6,0.0059688365342225325,5.233494248110804e21,9.523393976817635e18,1.9761959078822543e11,0.0018197008586099826
1.5073535199042847e6,2.719826236778428e11,6.297359113949315e9,0.0,0.01,1.0e-6,0.006197694318881952,5.108786929422859e21,9.513006425229695e18,1.9752860455542126e11,0.0018620871366628676
1.5404073557244604e6,2.73844709551229e11,6.304264564364994e9,0.0,0.01,1.0e-6,0.00642649941315554,4.986924212070968e21,9.502388189561051e18,1.9743766021367923e11,0.0019054607179632482
1.5742220787509677e6,2.7572545912280536e11,6.311343205405253e9,0.0,0.01,1.0e-6,0.006655251829174258,4.867841476596495e21,9.491534415619906e18,1.9734675774371225e11,0.0019498445997580456
1.608817542643261e6,2.7762342802622e11,6.318599453927591e9,0.0,0.01,1.0e-6,0.006883951579066183,4.751475577236738e21,9.480440159755463e18,1.9725589712624213e11,0.001995262314968879
1.6442144543043852e6,2.795370934231531e11,6.326037847806144e9,0.0,0.01,1.0e-6,0.007112598674956949,4.6377648084311694e21,9.469100387826932e18,1.9716507834199942e11,0.0020417379446695297
1.680434409891847e6,2.814648593856651e11,6.333663049704379e9,0.0,0.01,1.0e-6,0.007341193128969192,4.526648872090706e21,9.45750997419391e18,1.970743013717237e11,0.0020892961308540386
1.7174999313496626e6,2.8340506280130084e11,6.34147985100274e9,0.0,0.01,1.0e-6,0.007569734953222551,4.4180688456124444e21,9.445663700730298e18,1.969835661961634e11,0.0021379620895022326
1.7554345033971556e6,2.853559797682783e11,6.349493175887329e9,0.0,0.01,1.0e-6,0.007798224159834333,4.3119671506233946e21,9.433556255864961e18,1.9689287279607568e11,0.002187761623949552
1.7942626109185754e6,2.873158324412562e11,6.357708085607544e9,0.0,0.01,1.0e-6,0.008026660760918514,4.208287522435936e21,9.421182233650717e18,1.9680222115222678e11,0.00223872113856834
1.8340097767071011e6,2.892827962817589e11,6.36612978290892e9,0.0,0.01,1.0e-6,0.00825504476858685,4.1069749801993885e21,9.408536132865341e18,1.9671161124539154e11,0.0022908676527677724
1.874702599529075e6,2.912550076614371e11,6.374763616649146e9,0.0,0.01,1.0e-6,0.008483376194947878,4.0079757977313676e21,9.395612356146725e18,1.9662104305635385e11,0.0023442288153199225
1.9163687924873368e6,2.932305717610687e11,6.383615086604311e9,0.0,0.01,1.0e-6,0.00871165505210758,3.911237475013785e21,9.382405209165736e18,1.9653051656590634e11,0.00239883291901949
1.9590372216779457e6,2.9520757070373157e11,6.392689848473307e9,0.0,0.01,1.0e-6,0.008939881352168944,3.8167087103380984e21,9.368908899839648e18,1.964400317548506e11,0.002454708915685031
2.0027379451507928e6,2.9718407185690436e11,6.401993719088549e9,0.0,0.01,1.0e-6,0.009168055107232398,3.72433937308507e21,9.35511753758928e18,1.963495886039969e11,0.0025118864315095794
2.0475022522022189e6,2.991581362355519e11,6.411532681840368e9,0.0,0.01,1.0e-6,0.00939617632939549,3.6340804771247733e21,9.34102513264418e18,1.9625918709416443e11,0.0025703957827688645
2.0933627030466606e6,3.011278269365264e11,6.421312892324681e9,0.0,0.01,1.0e-6,0.009624245030752876,3.5458841548223393e21,9.326625595398205e18,1.9616882720618124e11,0.0026302679918953813
2.140353168933374e6,3.030912175339013e11,6.431340684221669e9,0.0,0.01,1.0e-6,0.009852261223396663,3.459703631635899e21,9.31191273582037e18,1.9607850892088416e11,0.0026915348039269166
2.1885088727942915e6,3.0504640036522906e11,6.441622575415062e9,0.0,0.01,1.0e-6,0.010080224919415959,3.3754932012931686e21,9.296880262924478e18,1.9598823221911884e11,0.002754228703338166
2.2378664305292703e6,3.0699149464007367e11,6.452165274361293e9,0.0,0.01,1.0e-6,0.010308136130897094,3.293208201533377e21,9.281521784301783e18,1.9589799708173978e11,0.002818382931264455
2.2884638930548755e6,3.089246543045728e11,6.4629756867185135e9,0.0,0.01,1.0e-6,0.010535994869923848,3.212804990401728e21,9.265830805720957e18,1.9580780348961026e11,0.002884031503126606
2.340340789262695e6,3.1084407559911694e11,6.474060922245329e9,0.0,0.01,1.0e-6,0.01076380114857689,3.1342409230837597e21,9.249800730800165e18,1.9571765142360248e11,0.002951209226666387
2.393538170052702e6,3.127480042504523e11,6.4854283019809265e9,0.0,0.01,1.0e-6,0.010991554978934448,3.0574743292671836e21,9.233424860755431e18,1.9562754086459723e11,0.003019951720402016
2.4480986536254087e6,3.146347422445275e11,6.497085365716702e9,0.0,0.01,1.0e-6,0.011219256373071751,2.9824644910193946e21,9.216696394231211e18,1.9553747179348425e11,0.003090295432513592
2.504066472234888e6,3.1650265413206494e11,6.509039879772859e9,0.0,0.01,1.0e-6,0.011446905343061142,2.9091716211685374e21,9.199608427217094e18,1.9544744419116214e11,0.0031622776601683794
2.561487520620916e6,3.1835017282510425e11,6.521299845091233e9,0.0,0.01,1.0e-6,0.011674501900972523,2.837556842176917e21,9.182153953057161e18,1.9535745803853815e11,0.003235936569296281
2.6204094063547077e6,3.2017580484942065e11,6.533873505658804e9,0.0,0.01,1.0e-6,0.011902046058872795,2.7675821654952903e21,9.164325862556734e18,1.9526751331652838e11,0.003311311214825911
2.680881502346787e6,3.2197813502470135e11,6.546769357275603e9,0.0,0.01,1.0e-6,0.012129537828825976,2.6992104713871656e21,9.146116944192838e18,1.951776100060578e11,0.0033884415613920273
2.742955001779168e6,3.237558305514807e11,6.5599961566820135e9,0.0,0.01,1.0e-6,0.01235697722289364,2.6324054892123254e21,9.127519884434376e18,1.9508774808805997e11,0.0034673685045253167
2.806682975736194e6,3.255076444910205e11,6.573562931061982e9,0.0,0.01,1.0e-6,0.01258436425313425,2.567131778158976e21,9.108527268178011e18,1.9499792754347742e11,0.0035481338923357532
2.8721204338191715e6,3.2723241863136224e11,6.587478987938617e9,0.0,0.01,1.0e-6,0.012811698931603832,2.503354708414399e21,9.089131579306744e18,1.9490814835326126e11,0.003630780547701014
2.939324388040572e6,3.2892908573964716e11,6.601753925480666e9,0.0,0.01,1.0e-6,0.013038981270355188,2.44104044276393e21,9.06932520137761e18,1.9481841049837164e11,0.003715352290971728
3.008353920302266e6,3.305966712073169e11,6.616397643239171e9,0.0,0.01,1.0e-6,0.013266211281438678,2.3801559186084657e21,9.049100418445636e18,1.9472871395977728e11,0.0038018939632056127
3.079270253771262e6,3.322342941009205e11,6.631420353334349e9,0.0,0.01,1.0e-6,0.013493388976901888,2.3206688303909828e21,9.028449416031672e18,1.9463905871845563e11,0.003890451449942805
3.1521368284741286e6,3.3384116763685205e11,6.646832592115216e9,0.0,0.01,1.0e-6,0.013720514368789516,2.2625476124225747e21,9.007364282241222e18,1.94549444755393e11,0.003981071705534973
3.227019381439497e6,3.354165991034102e11,6.662645232314616e9,0.0,0.01,1.0e-6,0.013947587469143485,2.2057614220988753e21,8.985837009042343e18,1.9445987205158447e11,0.004073802778041126
3.303986031725106e6,3.3695998925797943e11,6.67886949572461e9,0.0,0.01,1.0e-6,0.014174608290003055,2.1502801234979122e21,8.963859493710916e18,1.9437034058803378e11,0.004168693834703355
3.3831073706746455e6,3.384708312309427e11,6.69551696641849e9,0.0,0.01,1.0e-6,0.014401576843404484,2.0960742713505562e21,8.941423540451191e18,1.942808503457535e11,0.004265795188015926
3.46445655775706e6,3.3994870897104474e11,6.712599604547031e9,0.0,0.01,1.0e-6,0.014628493141381482,2.043115095375094e21,8.918520862201054e18,1.941914013057649e11,0.004365158322401661
3.548109422350903e6,3.413932952693981e11,6.730129760739134e9,0.0,0.01,1.0e-6,0.01485535719596498,1.9913744849674015e21,8.895143082630129e18,1.9410199344909796e11,0.0044668359215096305
3.6341445718456907e6,3.4280434940112256e11,6.748120191137945e9,0.0,0.01,1.0e-6,0.015082169019183134,1.940824974238597e21,8.871281738340571e18,1.9401262675679138e11,0.004570881896148752
3.7226435064436747e6,3.4418171442478235e11,6.766584073105882e9,0.0,0.01,1.0e-6,0.015308928623061102,1.8914397273922053e21,8.846928281280126e18,1.9392330120989276e11,0.004677351412871981
3.813690741058302e6,3.455253141803644e11,6.785535021634597e9,0.0,0.01,1.0e-6,0.015535636019621601,1.8431925244327986e21,8.822074081376676e18,1.938340167894582e11,0.004786300923226385
3.907373934719399e6,3.4683515002654877e11,6.804987106496698e9,0.0,0.01,1.0e-6,0.01576229122088424,1.7960577471987182e21,8.796710429405393e18,1.937447734765527e11,0.004897788193684461
4.0037840279122386e6,3.4811129735753796e11,6.824954870180244e9,0.0,0.01,1.0e-6,0.01598889423886629,1.7500103657110595e21,8.770828540097773e18,1.9365557125224982e11,0.005011872336272725
4.103015388295072e6,3.4935390193874255e11,6.8454533466473875e9,0.0,0.01,1.0e-6,0.016215445085581814,1.7050259248319192e21,8.744419555504548e18,1.93566410097632e11,0.005128613839913648
4.205165965261568e6,3.505631760992911e11,6.86649808096335e9,0.0,0.01,1.0e-6,0.01644194377304231,1.6610805312243884e21,8.717474548622138e18,1.9347728999379025e11,0.005248074602497723
4.310337453836823e6,3.517393948176157e11,6.88810514984234e9,0.0,0.01,1.0e-6,0.01666839031325673,1.61815084060759e21,8.689984527295285e18,1.933882109218243e11,0.005370317963702527
4.418635468423071e6,3.5288289173438995e11,6.910291183162162e9,0.0,0.01,1.0e-6,0.016894784718230804,1.5762140452996362e21,8.661940438406239e18,1.9329917286284274e11,0.005495408738576248
4.530169726939123e6,3.5399405512489087e11,6.933073386500711e9,0.0,0.01,1.0e-6,0.017121126999967817,1.5352478620419503e21,8.633333172363206e18,1.9321017579796268e11,0.005623413251903491
4.645054245930659e6,3.550733238604609e11,6.956469564751507e9,0.0,0.01,1.0e-6,0.01734741717046817,1.4952305200983546e21,8.604153567900014e18,1.9312121970830997e11,0.005754399373371567
4.7634075472644465e6,3.5612118338625543e11,6.980498146879523e9,0.0,0.01,1.0e-6,0.017573655241729713,1.4561407496223788e21,8.57439241719869e18,1.9303230457501913e11,0.00588843655355589
4.885352877057973e6,3.571381617398694e11,7.005178211880629e9,0.0,0.01,1.0e-6,0.01779984122574707,1.4179577702867363e21,8.544040471348955e18,1.9294343037923355e11,0.0060255958607435805
5.011018437540454e6,3.5812482563283453e11,7.030529516014295e9,0.0,0.01,1.0e-6,0.01802597513451254,1.380661280168552e21,8.513088446156047e18,1.92854597102105e11,0.006165950018614822
5.140537632587595e6,3.590817766143767e11,7.056572521381231e9,0.0,0.01,1.0e-6,0.01825205698001564,1.344231444884506e21,8.481527028311008e18,1.927658047247941e11,0.00630957344480193
5.274049327724387e6,3.600096473342627e11,7.083328425923683e9,0.0,0.01,1.0e-6,0.018478086774242786,1.308648886969943e21,8.449346881936387e18,1.9267705322847018e11,0.006456542290346556
5.411698125446714e6,3.6090909791910095e11,7.110819194930546e9,0.0,0.01,1.0e-6,0.018704064529177944,1.2738946754961696e21,8.416538655520825e18,1.9258834259431116e11,0.006606934480075964
5.553634656773245e6,3.617808124740364e11,7.139067594134246e9,0.0,0.01,1.0e-6,0.018929990256802087,1.2399503159203285e21,8.383092989256436e18,1.924996728035037e11,0.006760829753919818
5.700015890005997e6,3.626254957195672e11,7.168097224493024e9,0.0,0.01,1.0e-6,0.019155863969093856,1.2067977401622798e21,8.349000522792482e18,1.9241104383724295e11,0.006918309709189363
5.851005457749e6,3.634438697710293e11,7.197932558756506e9,0.0,0.01,1.0e-6,0.01938168567802867,1.1744192969032038e21,8.314251903420065e18,1.923224556767329e11,0.00707945784384138
6.006774003313706e6,3.642366710663424e11,7.228598979921308e9,0.0,0.01,1.0e-6,0.019607455395579287,1.142797742100445e21,8.278837794700665e18,1.9223390830318622e11,0.007244359600749898
6.167499547722332e6,3.650046474457745e11,7.260122821687366e9,0.0,0.01,1.0e-6,0.01983317313371591,1.1119162297136403e21,8.242748885554253e18,1.9214540169782404e11,0.007413102413009177
6.333367878613226e6,3.6574855538580035e11,7.292531411035832e9,0.0,0.01,1.0e-6,0.02005883890440585,1.0817583026369001e21,8.205975899819854e18,1.9205693584187625e11,0.007585775750291836
6.504572962449489e6,3.664691573876462e11,7.325853113055512e9,0.0,0.01,1.0e-6,0.020284452719613655,1.0523078838321461e21,8.16850960630344e18,1.919685107165814e11,0.00776247116628692
6.681317381539109e6,3.671672195197644e11,7.360117378154011e9,0.0,0.01,1.0e-6,0.020510014591301085,1.0235492676587777e21,8.130340829327279e18,1.9188012630318665e11,0.007943282347242814
6.863812797489743e6,3.678435091122857e11,7.395354791798638e9,0.0,0.01,1.0e-6,0.020735524531427352,9.954671113948744e20,8.091460459794808e18,1.9179178258294772e11,0.008128305161640995
7.052280442846066e6,3.6849879260051843e11,7.431597126942594e9,0.0,0.01,1.0e-6,0.02096098255194867,9.680464269452803e20,8.051859466784725e18,1.9170347953712915e11,0.008317637711026709
7.246951642791134e6,3.691338335136477e11,7.468877399301534e9,0.0,0.01,1.0e-6,0.02118638866481848,9.412725727320449e20,8.011528909688567e18,1.9161521714700397e11,0.008511380382023767
7.448068368939003e6,3.697493906041069e11,7.507229925657698e9,0.0,0.01,1.0e-6,0.021411742881987772,9.151312457627675e20,7.970459950905202e18,1.9152699539385376e11,0.008709635899560805
7.655883827403882e6,3.703462161125e11,7.546690385381309e9,0.0,0.01,1.0e-6,0.02163704521540455,8.896084738723962e20,7.928643869105031e18,1.9143881425896887e11,0.008912509381337459
7.870663083498754e6,3.7092505416250586e11,7.587295885370808e9,0.0,0.01,1.0e-6,0.021862295677014032,8.646906081343538e20,7.886072073077841e18,1.9135067372364822e11,0.009120108393559097
8.092683725603572e6,3.7148663927988446e11,7.629085028629577e9,0.0,0.01,1.0e-6,0.02208749427875878,8.403643154366518e20,7.84273611617574e18,1.9126257376919934e11,0.009332543007969905
8.32223657093996e6,3.7203169502949506e11,7.672097986710517e9,0.0,0.01,1.0e-6,0.022312641032578684,8.16616571219006e20,7.798627711363967e18,1.9117451437693826e11,0.009549925860214359
8.55962641620685e6,3.7256093276414307e11,7.716376576277372e9,0.0,0.01,1.0e-6,0.022537735950410753,7.934346523668854e20,7.753738746890552e18,1.910864955281898e11,0.009772372209558112
8.805172836265203e6,3.7307505047908215e11,7.761964340049256e9,0.0,0.01,1.0e-6,0.02276277904418933,7.708061302585856e20,7.708061302585857e18,1.9099851720428717e11,0.010000000000000002
9.059211034313848e6,3.7357473176608844e11,7.808906632413553e9,0.0,0.01,1.0e-6,0.02298777032584587,7.487188639614928e20,7.66158766680203e18,1.9091057938657242e11,0.010232929922807542
9.322092747275159e6,3.7406064486120197e11,7.8572507100146e9,0.0,0.01,1.0e-6,0.023212709807309273,7.27160993573734e20,7.614310354001137e18,1.9082268205639597e11,0.010471285480508996
9.59418721040744e6,3.7453344178048315e11,7.907045827646244e9,0.0,0.01,1.0e-6,0.023437597500505558,7.06120933707587e20,7.566222123000836e18,1.907348251951169e11,0.010715193052376065
9.875882185487479e6,3.7499375753845483e11,7.958343339801992e9,0.0,0.01,1.0e-6,0.023662433417357964,6.855873671110032e20,7.517315995884284e18,1.90647008784103e11,0.01096478196143185
1.0167585057260852e7,3.754422094442461e11,8.011196808262704e9,0.0,0.01,1.0e-6,0.02388721756978729,6.655492384237034e20,7.467585277580127e18,1.9055923280473035e11,0.011220184543019636
1.0469724003240654e7,3.758793964709056e11,8.065662116128898e9,0.0,0.01,1.0e-6,0.02411194996971111,6.459957480644753e20,7.417023576118154e18,1.904714972383839e11,0.01148153621496883
1.0782749242357982e7,3.763058986937608e11,8.121797588737889e9,0.0,0.01,1.0e-6,0.024336630629044675,6.269163462461644e20,7.365624823562421e18,1.9038380206645703e11,0.011748975549395297
1.1107134368420718e7,3.767222767942193e11,8.179664121937272e9,0.0,0.01,1.0e-6,0.024561259559700233,6.083007271151745e20,7.313383297624867e18,1.9029614727035168e11,0.012022644346174132
1.1443377774837721e7,3.7712907162586285e11,8.239325318223194e9,0.0,0.01,1.0e-6,0.024785836773587366,5.901388230121894e20,7.260293643958719e18,1.9020853283147842e11,0.012302687708123818
1.1792004177607456e7,3.775268038402279e11,8.300847631292245e9,0.0,0.01,1.0e-6,0.025010362282612997,5.7242079885094486e20,7.206350899129721e18,1.9012095873125632e11,0.012589254117941675
1.2153566244162818e7,3.779159735701125e11,8.364300519596275e9,0.0,0.01,1.0e-6,0.025234836098681268,5.551370466120187e20,7.151550514261837e18,1.9003342495111295e11,0.012882495516931342
1.25286463363127e7,3.782970601687943e11,8.429756609537984e9,0.0,0.01,1.0e-6,0.02545925823369355,5.3827817994855776e20,7.095888379350648e18,1.8994593147248456e11,0.013182567385564075
1.2917858376227327e7,3.786705220039514e11,8.497291868993839e9,0.0,0.01,1.0e-6,0.025683628699548322,5.218350289010485e20,7.039360848236575e18,1.8985847827681592e11,0.01348962882591654
1.3321849845189048e7,3.7903679630555786e11,8.566985791906549e9,0.0,0.01,1.0e-6,0.025907947508141627,5.0579863471822006e20,6.981964764226535e18,1.8977106534556027e11,0.013803842646028852
1.374130392567812e7,3.793962990673632e11,8.638921594748299e9,0.0,0.01,1.0e-6,0.026132214671366616,4.9016024478130654e20,6.923697486350752e18,1.8968369266017944e11,0.014125375446227547
1.4176941798289813e7,3.79749425001972e11,8.713186425721195e9,0.0,0.01,1.0e-6,0.026356430201113668,4.749113076288966e20,6.864556916237608e18,1.8959636020214377e11,0.014454397707459272
1.4629525105997197e7,3.8009654754974286e11,8.789871587631676e9,0.0,0.01,1.0e-6,0.026580594109270383,4.600434680797409e20,6.804541525587376e18,1.8950906795293222e11,0.014791083881682071
1.5099858599389054e7,3.8043801894202374e11,8.869072775452665e9,0.0,0.01,1.0e-6,0.026804706407721812,4.455485624508939e20,6.743650384221327e18,1.894218158940321e11,0.01513561248436208
1.5588792977735765e7,3.8077417031931775e11,8.950890329671173e9,0.0,0.01,1.0e-6,0.027028767108350227,4.3141861386867946e20,6.681883188679974e18,1.893346040069394e11,0.015488166189124812
1.6097227942081627e7,3.811053119051002e11,9.035429506610607e9,0.0,0.01,1.0e-6,0.027252776223034902,4.176458276700219e20,6.61924029134005e18,1.892474322731586e11,0.015848931924611134
1.6626115478038881e7,3.8143173323595984e11,9.122800767017406e9,0.0,0.01,1.0e-6,0.027476733763652672,4.0422258689175126e20,6.555722730015896e18,1.8916030067420267e11,0.0162181009735893
1.717646338758299e7,3.817537034486724e11,9.213120084309874e9,0.0,0.01,1.0e-6,0.027700639742077593,3.911414478455829e20,6.491332258007008e18,1.8907320919159302e11,0.016595869074375606
1.774933909093935e7,3.8207147162463086e11,9.306509274008247e9,0.0,0.01,1.0e-6,0.027924494170180836,3.7839513577651687e20,6.426071374548697e18,1.8898615780685977e11,0.016982436524617443
1.8345873721618682e7,3.823852671918204e11,9.403096345993975e9,0.0,0.01,1.0e-6,0.028148297059831018,3.659765406025004e20,6.359943355618547e18,1.888991465015413e11,0.017378008287493755
1.8967266539832648e7,3.8269530038418286e11,9.50301588139105e9,0.0,0.01,1.0e-6,0.02837204842289387,3.538787127332485e20,6.292952285046146e18,1.8881217525718466e11,0.01778279410038923
1.9614789691913154e7,3.8300176275784174e11,9.606409436017763e9,0.0,0.01,1.0e-6,0.028595748271232457,3.420948589662107e20,6.225103085868749e18,1.8872524405534537e11,0.018197008586099836
2.0289793346005164e7,3.833048277631773e11,9.713425972530354e9,0.0,0.01,1.0e-6,0.028819396616707182,3.306183384577384e20,6.156401551870049e18,1.8863835287758734e11,0.018620871366628676
2.0993711237220734e7,3.836046513712462e11,9.824222323567997e9,0.0,0.01,1.0e-6,0.02904299347117556,3.194426587675868e20,6.086854379233746e18,1.8855150170548312e11,0.019054607179632473
2.172806665867374e7,3.839013727524825e11,9.93896368841671e9,0.0,0.01,1.0e-6,0.029266538846492662,3.0856147197495443e20,6.016469198237584e18,1.884646905206136e11,0.019498445997580455
2.2494478938382946e7,3.841951150050146e11,1.0057824165936762e10,0.0,0.01,1.0e-6,0.029490032754510342,2.979685708643696e20,5.945254604908109e18,1.883779193045683e11,0.0199526231496888
2.3294670445989538e7,3.844859859293589e11,1.0180987326749207e10,0.0,0.01,1.0e-6,0.029713475207078233,2.8765788517978302e20,5.873220192549537e18,1.8829118803894504e11,0.020417379446695295
2.4130474177616388e7,3.847740788456134e11,1.0308646827953325e10,0.0,0.01,1.0e-6,0.02993686621604308,2.776234779453212e20,5.800376583054013e18,1.8820449670535022e11,0.020892961308540396
2.5003841972056504e7,3.8505947344870306e11,1.0441007073949171e10,0.0,0.01,1.0e-6,0.03016020579324863,2.6785954185125344e20,5.726735457894166e18,1.8811784528539877e11,0.021379620895022326
2.591685341687261e7,3.853422366966651e11,1.0578283927275803e10,0.0,0.01,1.0e-6,0.0303834939505363,2.5836039570379276e20,5.652309588691788e18,1.8803123376071393e11,0.02187761623949553
2.6871725508982815e7,3.856224237264142e11,1.0720705473743912e10,0.0,0.01,1.0e-6,0.0306067306997444,2.4912048093744513e20,5.577112867249696e18,1.8794466211292758e11,0.0223872113856834
2.7870823140967373e7,3.8590007879099786e11,1.086851284655018e10,0.0,0.01,1.0e-6,0.030829916052708906,2.4013435818871564e20,5.501160334926788e18,1.8785813032367987e11,0.022908676527677734
2.891667049174415e7,3.8617523621191833e11,1.1021961114510687e10,0.0,0.01,1.0e-6,0.031053050021262907,2.3139670393007043e20,5.424468211229239e18,1.8777163837461945e11,0.023442288153199226
3.0011963408512793e7,3.8644792133981506e11,1.1181320240048704e10,0.0,0.01,1.0e-6,0.03127613261723661,2.2290230716315563e20,5.347053921483719e18,1.8768518624740356e11,0.02398832919019491
