D,Ecomp,Ecomp_solid,Edarcy,Eshear,Eshear_solid,Etotal,Etotal_solid,a,k,α,ζ,ηs,κd,φ
50.0,1.1838254439571095e11,2.020139052723043e11,2.0020685160145564e12,2.39763668578233e12,2.596229414123542e12,4.528042047436331e12,2.811573099750699e12,0.2,3.7898494092248054e-5,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
300.0,6.748167743908083e11,9.496010117852839e11,3.921909916317011e10,2.7951253439696098e13,2.8627288136748914e13,2.8828652999662285e13,2.9758771523160383e13,0.01,9.474623523062011e-8,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
300.0,6.606254931113866e11,9.496010117852839e11,3.7032349231960747e12,2.796331866153888e13,2.8627288136748914e13,3.2483120432998023e13,2.9758771523160383e13,0.1,9.474623523062014e-6,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
300.0,6.30987359912371e11,9.496010117852839e11,1.3775631408150938e13,2.793593997632087e13,2.8627288136748914e13,4.248674789155514e13,2.9758771523160383e13,0.2,3.7898494092248054e-5,0.4324553945914529,4.426532272396717e15,1.2766258523198732e15,6.442137582566869e10,0.28840315031266056
50.0,1.1500771713009105e11,1.3478621596294934e11,9.167313924081478e9,1.6946220304102795e12,1.7548848018856155e12,1.8242204400115273e12,1.8985646525968032e12,0.01,1.034667377306242e-7,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
50.0,1.1080432693027847e11,1.3478621596294934e11,5.707350076207264e11,1.6942081952946394e12,1.7548848018856155e12,2.381177356677549e12,1.8985646525968032e12,0.1,1.0346673773062422e-5,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
50.0,1.0432642119672171e11,1.3478621596294934e11,2.180857125312425e12,1.7002762832505706e12,1.7548848018856155e12,3.991305932969834e12,1.8985646525968032e12,0.2,4.138669509224969e-5,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
300.0,1.0991386806106925e12,1.2801121297393481e12,4.245238059927509e10,3.947629165164215e13,3.9239780940106875e13,4.084666216519688e13,4.0780572695054875e13,0.01,1.034667377306242e-7,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
300.0,1.0585069453524315e12,1.2801121297393481e12,3.9931439677834395e12,3.951046190832799e13,3.9239780940106875e13,4.47634766229495e13,4.0780572695054875e13,0.1,1.0346673773062422e-5,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
300.0,9.317150634132987e11,1.2801121297393481e12,1.4745208446480041e13,3.949143892226733e13,3.9239780940106875e13,5.531407239041228e13,4.0780572695054875e13,0.2,4.138669509224969e-5,0.43376071096174673,1.5684029545942432e15,4.6286852707293506e14,6.412538649010931e10,0.29512092266663853
